"","SAMPLING_METHOD_DESC","RECORD_TYPE","Point","Point_Distance","Line","Line_Distance","forest","public_land","75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif","Reliability","log","lan"
"17343","Timed bird census","Observation","mountain",5324.701108,"road",0.010334403,"N","N",284.200012207031,-1.04750001430512,53,6,94,3,2.20260000228882,0.11150000244379,2.12820363044739,10.4591817855835,325.885009765625,-11.5486001968384,68.5338973999023,14.9540996551514,3,10.9035997390747,"high reliability",143.62194,-36.88184
"17344","Timed bird census","Observation","mountain",9377.137016,"watercourse_stream",0.002538185,"Y","Y",183.399993896484,0.0445000007748604,35,121,81,103,2.03539991378784,0.0159000009298325,0.777598023414612,11.6021099090576,324.233795166016,-1.2338000535965,65.2338027954102,19.4902000427246,103,16.3490009307861,"high reliability",144.82762,-36.74842
"17347","Timed bird census","Observation","airport",6897.578154,"watercourse_stream",0.021070238,"Y","Y",247.399993896484,0.212999999523163,35,121,96,8,2.09060001373291,0.024100000038743,1.04760777950287,13.505654335022,320.4248046875,-5.63959980010986,63.7985992431641,25.2234992980957,8,14.732099533081,"high reliability",143.22498,-36.69437
"17348","Timed bird census","Observation","mountain",1012.913101,"road",0.000195713,"N","N",192.399993896484,0.00930000003427267,15,90,113,18,1.82439994812012,0.00370000000111759,0.782474398612976,11.0565452575684,331.647613525391,-15.6344003677368,72.6343994140625,7.36560010910034,103,16.8892002105713,"high reliability",143.64894,-36.91639
"17349","Timed bird census","Observation","place",4596.402563,"road",0.025556277,"Y","Y",172.131896972656,-0.0137999998405576,15,90,89,18,1.76489996910095,0.0031999999191612,1.52940046787262,15.7987604141235,336.345092773437,-14.9601001739502,72.345100402832,4.65490007400513,103,16.5562000274658,"high reliability",143.7798,-36.84221
"17350","Timed bird census","Observation","airport",6050.205283,"watercourse_stream",0.008005761,"Y","Y",231.199996948242,0.0377000011503696,48,48,96,8,2.03410005569458,0.0131999999284744,0.981472551822662,13.9281139373779,323.908111572266,-8.07269954681397,67.0726013183594,21.3201007843018,8,15.6491003036499,"high reliability",143.2302,-36.68165
"17352","Timed bird census","Observation","rail_station",6495.697637,"road",0.003578887,"N","N",207.800003051758,0.214599996805191,48,48,94,103,1.96720004081726,0.0125000001862645,1.07748889923096,13.5637874603272,323.014099121094,-3.11759996414185,63.056999206543,21.0884990692139,103,14.2560997009277,"high reliability",143.32866,-36.60676
"17353","Timed bird census","Observation","place",4491.242284,"road",0.02611577,"Y","Y",170.800003051758,0.0109999999403954,15,90,89,18,1.75370001792908,0.0071000000461936,1.69702804088593,16.0473709106445,334.001892089844,-12.7112998962402,70.0018997192383,6.99809980392456,109,16.5517997741699,"high reliability",143.7799,-36.84491
"17354","Timed bird census","Observation","airport",7653.077936,"watercourse_stream",0.015874514,"Y","Y",247.800003051758,0.0148999998345971,35,121,96,3,2.09039998054504,0.0197999998927116,0.820408940315247,13.3050775527954,324.579193115234,-10.5736999511719,68.5792007446289,21.0344009399414,3,16.5300998687744,"high reliability",143.22851,-36.70061
"17355","Birds Australia 2ha search","Observation","place",8098.113559,"watercourse_stream",0.001542964,"Y","N",83.5091018676758,-0.00510000018402934,24,45,83,103,1.06850004196167,0.015599999576807,1.52808427810669,17.9968891143799,341.404602050781,-9.40450000762939,64.4045028686523,2.45120000839233,103,15.4666004180908,"high reliability",144.38847,-35.88519
"17356","Birds Australia 2ha search","Observation","mountain",2690.938929,"road",0.003301822,"N","Y",98.8591003417969,-0.0007999999797903,65,14,83,18,1.25689995288849,0.00100000004749745,1.4034835100174,13.1205987930298,344.747314453125,-17.7472991943359,70.7472991943359,-3.74729990959167,9,16.9519004821777,"high reliability",144.22416,-36.14917
"17357","Birds Australia 500m area search","Observation","mountain",11193.77474,"road",0.017253352,"Y","N",282.200012207031,0.212799996137619,64,102,139,103,1.91680002212524,0.0278999991714954,0.320384502410889,10.5356893539429,291.634307861328,0.92739999294281,68.6584014892578,38.3757019042969,103,16.3523006439209,"high reliability",142.35271,-37.49707
"17358","Birds Australia 2ha search","Observation","place",572.3823516,"watercourse_river",0.000106323,"N","N",186.399993896484,0.0116999996826053,48,48,96,18,1.57669997215271,0.00570000009611249,0.314432799816132,6.73714542388916,321.373199462891,-11.4174003601074,73.2148971557617,20.5825996398926,103,16.2548999786377,"high reliability",142.66109,-36.91179
"17359","Birds Australia 5km area search","Observation","place",636.078007,"watercourse_river",0.000731625,"N","N",334.399993896484,-0.259200006723404,38,91,81,3,2.4186999797821,0.0384999997913837,1.00205147266388,13.2419996261597,311.311004638672,-0.937300026416779,62.6743011474609,32.1903991699219,3,14.2540998458862,"high reliability",144.7115,-36.92469
"17360","Birds Australia 5km area search","Observation","place",1330.895288,"road",0.003594403,"N","N",131.800003051758,0.00139999995008111,48,48,97,18,0.973800003528595,0.00179999996908009,0.679676055908203,7.46252202987671,328.965301513672,-12.9652996063232,67.9653015136719,11.0352001190185,109,16.1060009002686,"high reliability",142.2167,-36.70714
"17361","Birds Australia 500m area search","Observation","mountain",1092.629336,"road",0.028066188,"Y","Y",339.600006103516,0.115699999034405,35,121,96,3,2.26250004768372,0.0154999997466803,0.698239088058472,11.9392738342285,311.502014160156,-6.5258002281189,66.5263977050781,33.6441993713379,3,16.9794006347656,"high reliability",143.15118,-36.97693
"17362","Birds Australia 2ha search","Observation","place",5402.549027,"road",0.020652559,"Y","N",140.244400024414,0.0007999999797903,15,90,81,103,1.86960005760193,0.00960000045597553,1.38585734367371,16.9752388000488,331.450805664062,-6.44990015029907,73.7537002563477,13.6956996917725,103,16.2926998138428,"high reliability",145.00233,-36.79204
"17363","Birds Australia 5km area search","Observation","place",5987.961957,"watercourse_stream",0.010145461,"N","Y",171.880798339844,0.00839999970048666,39,16,82,16,2.12330007553101,0.00889999978244305,1.8777928352356,18.3370265960693,343.849304199219,-1.84130001068115,71.8413009643555,29.5174999237061,103,16.872200012207,"high reliability",146.09112,-36.46009
"17364","Birds Australia 500m area search","Observation","place",12192.53596,"road",0.027795575,"Y","Y",201,0.0063999998383224,15,90,101,16,1.70480000972748,0.00540000014007092,1.24430131912231,14.1827306747437,323.560699462891,-14.5607004165649,75.5606994628906,16.4388008117676,103,15.7819004058838,"high reliability",142.84843,-36.90722
"17365","Birds Australia 2ha search","Observation","mountain",691.4345021,"road",0.008953685,"Y","Y",98.8130035400391,-0.000899999984540045,65,14,83,18,1.24539995193481,0.00439999997615814,1.26827657222748,14.9294185638428,345.379913330078,-18.0252990722656,71.3798980712891,-4.3798999786377,109,16.5531005859375,"high reliability",144.23688,-36.16659
"17366","Birds Australia 2ha search","Observation","airport",3278.801683,"watercourse_stream",0.000459457,"Y","Y",237,0.0138999996706843,35,121,101,16,1.84839999675751,0.014299999922514,0.247033312916756,3.92567038536072,312.420684814453,-7.23680019378662,71.6862030029297,31.8847007751465,103,15.8346996307373,"high reliability",142.70913,-37.05262
"17367","Birds Australia 500m area search","Observation","place",3005.288818,"watercourse_river",0.002383314,"Y","N",175,0.000899999984540045,15,90,113,18,1.80359995365143,0.00219999998807907,1.19667017459869,13.4942436218262,337.096313476562,-15.0731000900269,72.0730972290039,2.92689990997314,103,16.732400894165,"high reliability",143.85023,-36.86667
"17368","Birds Australia 500m area search","Observation","place",5060.866849,"watercourse_stream",0.001370391,"N","N",84.5999984741211,0.00760000012814999,48,93,83,20,1.1061999797821,0.00469999993219972,1.67552006244659,15.6754808425903,345.228912353516,-14.2290000915527,68.2289962768555,-2.22900009155273,103,15.6702003479004,"high reliability",144.31944,-35.86294
"17369","Birds Australia 2ha search","Observation","place",572.3823516,"watercourse_river",0.000106323,"N","N",186.399993896484,0.0116999996826053,48,48,96,18,1.57669997215271,0.00570000009611249,0.314432799816132,6.73714542388916,321.373199462891,-11.4174003601074,73.2148971557617,20.5825996398926,103,16.2548999786377,"high reliability",142.66109,-36.91179
"17370","Birds Australia 500m area search","Observation","place",1947.952407,"watercourse_river",0.001422042,"N","N",177.117004394531,-0.00139999995008111,48,48,101,18,1.46630001068115,0.00579999992623925,0.272704929113388,8.24650382995606,322.582611083984,-13.5553998947144,74.4907989501953,18.5669002532959,109,16.608699798584,"high reliability",142.64079,-36.90756
"17371","Birds Australia 2ha search","Observation","place",5813.983074,"watercourse_stream",0.015755193,"Y","Y",208.600006103516,0.0198999997228384,30,112,113,16,1.91719996929169,0.0120000001043081,0.095776654779911,4.70960903167725,318.932403564453,-3.62940001487732,61.6293983459473,23.2992992401123,103,15.5774002075195,"high reliability",143.43152,-36.78496
"17372","Birds Australia 2ha search","Observation","rail_station",5611.366483,"road",0.00625217,"N","N",199.199996948242,-0.0109999999403954,15,90,94,3,1.91260004043579,0.00139999995008111,0.601016938686371,12.2786912918091,329.869598388672,-10.8696002960205,67.8695983886719,10.144700050354,3,15.8826999664307,"high reliability",143.77187,-36.90187
"17373","Birds Australia 500m area search","Observation","place",35212.33617,"road",0.268431509,"Y","Y",35.7999992370605,0,56,46,37,104,0,0.00469999993219972,1.0214022397995,10.5762977600098,344.339111328125,-11.33899974823,69.3391036987305,-2.18269991874695,104,15.8823003768921,"high reliability",141.83219,-34.63764
"17374","Birds Australia 500m area search","Observation","airport",9040.323619,"railway",0.112595441,"N","Y",53.5999984741211,-0.0031999999191612,72,88,44,5,1.16089999675751,0.000500000023748726,0.679936289787293,5.86019992828369,340.753814697266,-8.75380039215088,67.7537994384766,0.194100007414818,5,16.9409999847412,"high reliability",142.15432,-34.73601
"17375","Birds Australia 2ha search","Observation","place",11653.57653,"railway",0.002362975,"N","Y",49.1944007873535,0.00350000010803342,56,46,44,4,1.09350001811981,0.00289999996311963,1.03817403316498,6.7250337600708,345.136688232422,-8.26780033111572,68.2677993774414,-1.26779997348785,4,15.9905004501343,"high reliability",142.20435,-34.49476
"17376","Birds Australia 2ha search","Observation","place",2633.059521,"watercourse_stream",0.012103765,"Y","Y",269,-0.0399000011384487,38,91,136,103,2.37290000915527,0.034400001168251,-0.162216141819954,1.45483267307282,340.287414550781,0.625199973583221,61.8484992980957,37.3813018798828,103,17.3111991882324,"high reliability",146.62948,-36.13481
"17377","Birds Australia 2ha search","Observation","place",10560.3827,"railway",0.001192352,"N","Y",43.7999992370605,0.0233999993652105,42,50,37,104,0,0.0244999993592501,0.304158300161362,2.54166483879089,342.829803466797,-13.8297996520996,73.8298034667969,-2.82979989051819,104,16.3568000793457,"high reliability",142.20182,-35.07278
"17378","Birds Australia 500m area search","Observation","mountain",10179.43174,"road",0.00013507,"Y","Y",398.600006103516,-0.0847000032663345,53,6,80,112,2.48889994621277,0.0975999981164932,0.790945768356323,11.5362033843994,294.188690185547,2.88010001182556,56.1912002563477,47.9043998718262,112,16.308500289917,"high reliability",144.23233,-37.19925
"17379","Birds Australia 2ha search","Observation","place",5813.983074,"watercourse_stream",0.015755193,"Y","Y",208.600006103516,0.0198999997228384,30,112,113,16,1.91719996929169,0.0120000001043081,0.095776654779911,4.70960903167725,318.932403564453,-3.62940001487732,61.6293983459473,23.2992992401123,103,15.5774002075195,"high reliability",143.43152,-36.78496
"17380","Birds Australia 500m area search","Observation","rail_station",855.4472947,"watercourse_stream",0.001192314,"N","N",175.421295166016,0.000500000023748726,48,48,113,109,1.76139998435974,0.00779999978840351,1.9656445980072,14.330530166626,332.242309570312,-12.2423000335693,69.242301940918,8.75769996643066,109,16.7327995300293,"high reliability",143.73704,-36.86933
"17381","Birds Australia 500m area search","Observation","place",1773.686789,"railway",0.001067406,"Y","N",193.800003051758,0.0790000036358833,15,90,94,16,1.85870003700256,0.0205000005662441,1.18869018554688,12.2191019058228,329.412689208984,-12.4069995880127,70.2714004516602,9.58889961242676,103,15.2593002319336,"high reliability",143.77128,-36.97848
"17382","Birds Australia 5km area search","Observation","airport",4257.87456,"road",0.00304163,"N","Y",151.600006103516,0.0125000001862645,35,121,81,8,1.93579995632172,0.0157999992370606,1.34287548065186,14.765079498291,326.871795654297,-0.835799992084503,67.6118011474609,20.3882007598877,8,15.7433996200562,"high reliability",145.09521,-36.70704
"17383","Birds Australia 2ha search","Observation","place",958.4766596,"road",0.008358774,"N","N",103,-0.00179999996908009,48,48,71,9,1.37109994888306,0.00350000010803342,0.677920162677765,7.57544612884522,339.740997314453,-16.7409992218018,71.7409973144531,-1.74100005626678,9,15.8697004318237,"high reliability",142.91068,-35.9733
"17384","Birds Australia 5km area search","Observation","place",8455.636214,"road",0.066049178,"N","N",158.800003051758,0.00980000011622906,42,50,97,18,1.16649997234345,0,0.297779113054276,4.40712213516235,320.818603515625,-10.0804996490479,69.0805969238281,24.9195003509521,9,16.0702991485596,"high reliability",141.7852,-36.88115
"17385","Birds Australia 500m area search","Observation","place",4468.388896,"watercourse_stream",0.000979234,"N","Y",439.200012207031,0.32150000333786,61,96,136,8,2.61100006103516,0.0329999998211861,2.13879227638245,28.0009994506836,328.893890380859,4.98899984359741,57.5928993225098,62.0256996154785,8,14.042200088501,"low reliability",146.67092,-36.32336
"17386","Birds Australia 5km area search","Observation","place",3965.95988,"watercourse_channel",0.012304002,"N","Y",131.199996948242,-0.00740000000223517,15,90,81,18,1.82589995861053,0.0198999997228384,1.21618640422821,15.577862739563,335.185302734375,-7.14219999313355,73.1421966552734,12.8184003829956,103,15.6997003555298,"high reliability",145.17335,-36.62173
"17387","Birds Australia 2ha search","Observation","place",2391.627922,"watercourse_river",0.000726495,"N","N",334.600006103516,0.586000025272369,38,91,81,6,2.3782000541687,0.050500001758337,1.39443373680115,12.8546600341797,327.140686035156,-13.9405002593994,69.1955032348633,17.388599395752,6,12.2433996200562,"high reliability",144.15372,-36.83153
"17388","Birds Australia 2ha search","Observation","place",5155.822089,"road",0.000267723,"N","N",142.600006103516,0.000300000014249235,15,90,89,103,1.70690000057221,0.00920000020414591,1.11860239505768,14.374834060669,340.243194580078,-17.243200302124,71.2432022094727,3.75679993629456,103,16.9216003417969,"high reliability",144.15084,-36.54579
"17389","Birds Australia 2ha search","Observation","place",3823.19557,"road",0.010574348,"Y","Y",234.600006103516,0.100299999117851,15,90,81,8,2.18770003318787,0.0234999991953373,0.491382777690887,13.7748174667358,324.481414794922,-4.49949979782105,64.6968002319336,19.0296993255615,8,15.3206996917725,"high reliability",144.65992,-36.73893
