"","SAMPLING_METHOD_DESC","RECORD_TYPE","Point","Point_Distance","Line","Line_Distance","forest","public_land","X75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif","Reliability"
"1453","Birds Australia 500m area search","Observation","place",4473.363926,"road",0.01158613,"Y","N",378.600006103516,-0.0071000000461936,39,16,68,8,2.53180003166199,0.000300000014249235,1.61950445175171,15.025092124939,328.436309814453,4.44960021972656,57.9169998168945,33.3054008483887,8,14.3041000366211,"high reliability"
"1454","Birds Australia 2ha search","Observation","place",3733.993017,"watercourse_river",4.64e-05,"N","N",161.307693481445,0.00760000012814999,15,90,82,18,2.07949995994568,0.00329999998211861,0.830936551094055,14.4335918426514,346.243713378906,-5.2435998916626,71.2437973022461,12.961799621582,109,16.953800201416,"high reliability"
"1455","Birds Australia 500m area search","Observation","rail_station",5161.034786,"road",0.001384796,"N","N",152.199996948242,0.0059000002220273,39,16,82,16,2.06900000572205,0.00760000012814999,2.23440909385681,14.8734226226807,347.534393310547,0.665000021457672,68.5344009399414,26.4666004180908,103,15.6392002105713,"high reliability"
"1456","Birds Australia 2ha search","Observation","place",8918.474079,"watercourse_stream",0.03939898,"Y","Y",97.2129974365234,0.00270000007003546,60,4,83,16,1.519700050354,0.00600000005215406,1.73364388942719,18.0878162384033,347.371704101562,-15.3717002868652,67.5222015380859,-3.37170004844665,103,15.4786996841431,"high reliability"
"1457","Birds Australia 2ha search","Observation","airport",4629.333103,"road",0.007635543,"Y","Y",201.800003051758,-0.0786999985575676,35,121,81,16,2.08360004425049,0.0201999992132187,0.350696921348572,7.69231557846069,323.161895751953,-5.01410007476807,64.9300003051758,18.2418994903564,103,15.8150997161865,"high reliability"
"1458","Birds Australia 2ha search","Observation","place",3871.060866,"watercourse_river",0.006135481,"Y","Y",154.800003051758,-0.00150000001303852,48,48,68,103,2.0592999458313,0.0119000002741814,0.82952344417572,11.8095808029175,346.381713867187,-5.29029989242554,65.8981018066406,12.7107000350952,103,16.9769992828369,"high reliability"
"1459","Birds Australia 2ha search","Observation","place",8647.226493,"state_border",0.006162315,"Y","Y",81,0,107,10,72,103,1.05910003185272,0.0007999999797903,1.33184695243835,13.32346534729,349.329895019531,-16.3299007415771,72.3299026489258,-6.32989978790283,103,16.9347991943359,"high reliability"
"1460","Birds Australia 2ha search","Observation","place",3871.060866,"watercourse_river",0.006135481,"Y","Y",154.800003051758,-0.00150000001303852,48,48,68,103,2.0592999458313,0.0119000002741814,0.82952344417572,11.8095808029175,346.381713867187,-5.29029989242554,65.8981018066406,12.7107000350952,103,16.9769992828369,"high reliability"
"1461","Birds Australia 2ha search","Observation","place",6235.774867,"watercourse_stream",0.019714658,"N","N",195.199996948242,0.00870000012218952,48,48,68,108,2.19169998168945,0.0136000001803041,1.04484164714813,15.9402980804443,339.970611572266,-0.970600008964539,61.9528999328613,18.9491996765137,108,16.425199508667,"high reliability"
"1462","Birds Australia 2ha search","Observation","place",8412.158878,"watercourse_stream",0.005630133,"Y","Y",77.1999969482422,0.000500000023748726,107,10,72,103,0.894200026988983,0.010499999858439,1.62676024436951,16.229097366333,350.939910888672,-18.584400177002,73.5843963623047,-7.58440017700195,103,16.8731994628906,"high reliability"
"1463","Birds Australia 2ha search","Observation","place",6286.300971,"watercourse_river",0.004434452,"Y","Y",145,-0.00310000008903444,65,14,82,103,2.021399974823,0.00359999993816018,1.3596762418747,17.411018371582,349.901489257812,-7.94259977340698,68.9425964355469,10.0574998855591,103,16.4585990905762,"high reliability"
"1464","Birds Australia 2ha search","Observation","place",14100.56845,"state_border",4.28e-05,"N","N",81.4000015258789,-0.00100000004749745,107,10,83,103,1.07019996643066,0.00430000014603138,1.52257108688355,14.8712892532349,348.578704833984,-15.5787000656128,70.5786972045898,-4.57870006561279,103,16.8673992156982,"high reliability"
"1465","Birds Australia 2ha search","Observation","place",6235.774867,"watercourse_stream",0.019714658,"N","N",195.199996948242,0.00870000012218952,48,48,68,108,2.19169998168945,0.0136000001803041,1.04484164714813,15.9402980804443,339.970611572266,-0.970600008964539,61.9528999328613,18.9491996765137,108,16.425199508667,"high reliability"
"1466","Birds Australia 2ha search","Observation","place",12045.36569,"state_border",0.016886112,"Y","Y",80.5999984741211,0.00289999996311963,107,10,83,103,1.01999998092651,0.0138999996706843,1.5609073638916,15.7220249176025,349.793487548828,-16.7935009002686,71.7935028076172,-5.79349994659424,103,16.3441009521484,"high reliability"
"1467","Birds Australia 2ha search","Observation","place",8412.158878,"watercourse_stream",0.005630133,"Y","Y",77.1999969482422,0.000500000023748726,107,10,72,103,0.894200026988983,0.010499999858439,1.62676024436951,16.229097366333,350.939910888672,-18.584400177002,73.5843963623047,-7.58440017700195,103,16.8731994628906,"high reliability"
"1468","Birds Australia 2ha search","Observation","place",14100.56845,"state_border",4.28e-05,"N","N",81.4000015258789,-0.00100000004749745,107,10,83,103,1.07019996643066,0.00430000014603138,1.52257108688355,14.8712892532349,348.578704833984,-15.5787000656128,70.5786972045898,-4.57870006561279,103,16.8673992156982,"high reliability"
"1469","Birds Australia 2ha search","Observation","place",4988.491724,"watercourse_stream",0.025056532,"Y","Y",81.6371994018555,0.008500000461936,107,10,72,103,1.05359995365143,0.00989999994635582,1.53570413589478,16.3067245483398,349.120697021484,-17.1205997467041,72.1205978393555,-6.12060022354126,103,15.7705001831055,"high reliability"
"1470","Birds Australia 500m area search","Observation","place",3948.951994,"watercourse_stream",0.016833661,"Y","Y",289.200012207031,-0.0386000014841556,35,121,100,109,1.9427000284195,0.0118000004440546,0.212956935167313,5.74740266799927,301.623413085938,-2.45580005645752,69.796501159668,26.6723003387451,109,14.9106998443603,"high reliability"
"1471","Birds Australia 5km area search","Observation","mountain",3181.399179,"watercourse_stream",0.016092574,"Y","Y",193.199996948242,0.00139999995008111,48,48,94,18,1.94459998607636,0.0164000000804663,1.06401145458221,9.54008102416992,330.856292724609,-8.85630035400391,65.8563003540039,12.1436996459961,109,17.5084991455078,"high reliability"
"1472","General observations","Observation","place",7241.72465,"watercourse_river",2.94e-05,"N","Y",89,0.00730000017210841,60,4,83,16,1.20449995994568,0.00439999997615814,1.90341937541962,18.231912612915,349.414489746094,-18.4144992828369,72.4144973754883,-5.41450023651123,109,15.8669004440308,"low reliability"
"1473","Timed bird census","Seen","place",4911.440635,"watercourse_stream",0.000138411,"N","N",201.399993896484,-0.0211999993771315,15,90,94,103,1.8911999464035,0.00749999983236194,1.51022946834564,13.5150508880615,328.580200195312,-12.6044998168945,70.5625,10.402099609375,103,16.3187999725342,"high reliability"
"1474","Timed bird census","Heard","place",6562.966017,"road",0.000811143,"Y","Y",213.399993896484,-0.031199999153614,38,91,81,108,2.11520004272461,0.0277999993413687,0.577762246131897,11.0462045669556,324.604187011719,-6.75019979476929,65.7342987060547,18.3939990997314,108,15.8252000808716,"high reliability"
"1475","Timed bird census","Seen","place",3325.442797,"road",0.011898393,"Y","Y",231.199996948242,-0.0278999991714954,15,90,81,3,2.17840003967285,0.02280000038445,0.518861532211304,15.3102388381958,325.836791992187,-5.83729982376099,65.8415985107422,17.7495994567871,3,16.6439990997314,"high reliability"
"1476","Timed bird census","Heard","airport",6852.986097,"watercourse_stream",0.01076651,"Y","Y",235.600006103516,0.00150000001303852,35,121,81,103,2.19409990310669,0.0116999996826053,1.21959483623505,14.6952781677246,322.189788818359,-3.18980002403259,64.1897964477539,20.5730991363525,103,17.4783992767334,"high reliability"
"1477","Timed bird census","Heard","place",5232.110753,"watercourse_stream",0.009086923,"Y","Y",232.600006103516,0.097000002861023,35,121,81,3,2.18239998817444,0.0309999994933605,0.951751232147217,14.0430021286011,320.568511962891,-0.58789998292923,60.9989013671875,22.4902000427246,3,15.3280000686646,"high reliability"
"1478","Timed bird census","Observation","place",5115.770681,"road",0.021739493,"Y","N",149,-0.0408000014722347,48,48,81,8,1.91700005531311,0.0110999997705221,1.37097656726837,18.8522472381592,325.572814941406,-0.57039999961853,67.6308975219727,20.0254993438721,8,15.6262998580933,"high reliability"
"1479","Bird transect","Seen","place",12069.24324,"watercourse_stream",0.028880544,"Y","Y",201.399993896484,0.0286999996751547,15,90,101,18,1.71019995212555,0.00350000010803342,1.43274188041687,16.3582992553711,323.1748046875,-14.1746997833252,75.1746978759766,16.6772994995117,103,15.316499710083,"high reliability"
"1480","Bird transect","Seen","place",3673.122324,"road",0.001525826,"Y","Y",189.777801513672,-0.0044999998062849,107,10,113,103,1.8342000246048,0.0216000005602837,0.923643052577972,12.4844923019409,327.806884765625,-10.8069000244141,68.806999206543,11.1928997039795,103,17.3092002868652,"high reliability"
"1481","Bird count","Seen","place",4681.093546,"watercourse_river",0.00013016,"N","N",200.600006103516,0.00689999992027879,15,90,81,8,2.07170009613037,0.00490000005811453,0.733081519603729,15.1665744781494,331.087005615234,-8.19820022583008,68.3911972045898,12.5626001358032,8,16.5165004730225,"high reliability"
"1482","Incidental","Seen","place",9616.724901,"road",0.020708056,"N","N",79.6249008178711,0.00490000005811453,29,11,42,4,1.65059995651245,0.00460000010207295,1.01310682296753,7.58149480819702,345.109588623047,-12.1097002029419,68.1097030639648,-2.10969996452331,4,16.1499004364014,"high reliability"
"1483","Bird transect","Seen","place",6161.782483,"road",0.002892031,"Y","Y",323.200012207031,0.105899997055531,38,91,81,16,2.40359997749329,0.0300999991595745,0.662734568119049,10.7448196411133,310.300903320312,-1.81640005111694,63.5802993774414,32.035400390625,3,16.1271991729736,"high reliability"
"1484","General observations","Observation","place",4833.338078,"watercourse_stream",0.023778111,"N","N",187.600006103516,-0.221900001168251,39,16,68,103,2.16950011253357,0.0271000005304813,1.39582097530365,13.2160406112671,341.090301513672,-0.432799994945526,67.9431991577148,24.0568008422852,103,15.4579000473022,"high reliability"
"1485","Incidental","Observation","place",8143.334756,"watercourse_river",0.000777531,"N","N",146.256393432617,-0.00139999995008111,39,16,82,16,2.04739999771118,0.00270000007003546,3.19448184967041,14.8101253509522,349.336700439453,-1.33669996261597,69.3367004394531,22.6634006500244,103,16.141300201416,"high reliability"
"1486","General observations","Seen","airport",4809.013718,"watercourse_stream",0.012367468,"Y","Y",87.8000030517578,-0.00039999998989515,65,14,83,109,1.17690002918243,0.00289999996311963,1.65047979354858,15.1178188323975,347.910705566406,-15.9186000823975,70.560302734375,-3.91860008239746,109,15.7574996948242,"low reliability"
"1487","General observations","Heard","airport",4578.567296,"watercourse_stream",0.013741973,"Y","Y",87,-0.00740000000223517,60,32,83,20,1.14999997615814,0.00510000018402934,1.69415664672852,14.5544919967651,349.771911621094,-17.9332008361816,72.397102355957,-5.93319988250732,109,15.7304000854492,"low reliability"
"1488","Timed bird census","Observation","place",7695.731383,"watercourse_stream",0.000482394,"N","Y",72.2470016479492,0.0151000004261732,24,45,72,4,0.548399984836578,0.00669999979436398,1.06994020938873,10.3057460784912,336.277893066406,-6.56990003585815,63.2779006958008,4.72209978103638,4,15.9520998001099,"high reliability"
"1489","Timed bird census","Observation","place",7695.731383,"watercourse_stream",0.000482394,"N","Y",72.2470016479492,0.0151000004261732,24,45,72,4,0.548399984836578,0.00669999979436398,1.06994020938873,10.3057460784912,336.277893066406,-6.56990003585815,63.2779006958008,4.72209978103638,4,15.9520998001099,"high reliability"
"1490","Bird transect","Observation","place",10076.02728,"watercourse_river",0.000352215,"Y","N",129.199996948242,0.00469999993219972,48,48,97,18,1.20819997787476,0.000300000014249235,0.0638599321246147,1.89240479469299,331.953186035156,-12.953200340271,68.9532012939453,11.046799659729,109,16.2805995941162,"high reliability"
"1491","General observations","Observation","place",8363.519556,"road",0.002562864,"Y","N",428,1.7930999994278,53,6,139,12,2.44239997863769,0.0917999967932701,0.217045485973358,4.08067321777344,301.665100097656,-0.0886000022292137,61.4193000793457,66.7565002441406,12,12.8325004577637,"low reliability"
"1492","General observations","Seen","place",7223.395973,"railway",0.005388264,"Y","Y",43,-9.99999974737875e-05,9,8,44,113,0.676699995994568,0.00460000010207295,0.868067681789398,5.35302114486694,349.724914550781,-14.7249002456665,74.7248992919922,-7.69290018081665,113,17.3076992034912,"low reliability"
"1493","General observations","Observation","place",3916.466058,"road",0.013864994,"Y","Y",253.600006103516,0.0240000002086163,39,16,136,16,2.34319996833801,0.0225000008940697,0.592694699764252,15.7383813858032,342.293304443359,0.402999997138977,62.9472007751465,34.8456001281738,8,14.5893001556397,"low reliability"
"1494","General observations","Observation","airport",3037.289879,"road",0.016371565,"Y","Y",84.8545989990234,-0.0165999997407198,107,10,72,109,0.865400016307831,0.0119000002741814,1.04794251918793,9.83789920806885,344.545104980469,-15.6190996170044,73.6191024780274,-3.54509997367859,109,15.4198999404907,"low reliability"
"1495","General observations","Observation","place",5539.696585,"watercourse_stream",0.015677651,"N","N",341.600006103516,0.104000002145767,39,16,136,8,2.48850011825561,0.0165999997407198,0.772954046726227,15.5237712860107,335.381195068359,3.04940009117126,59.3684997558594,40.6189002990723,8,14.2374000549316,"low reliability"
"1496","General observations","Heard","place",2849.336842,"road",0.004258735,"Y","Y",309,0.146799996495247,38,91,136,8,2.44000005722046,0.0361000001430511,1.08799779415131,20.7799415588379,336.770111083984,3.19810009002685,59.0565986633301,38.7192993164062,8,13.9077997207642,"low reliability"
"1497","General observations","Observation","airport",8753.021659,"watercourse_channel",0.003742882,"N","N",86.8000030517578,-0.000699999975040555,42,50,70,18,1.37750005722046,0.00419999985024333,0.813210964202881,7.19560623168945,343.495788574219,-14.4958000183106,69.4957962036133,-1.49580001831055,4,16.622200012207,"low reliability"
"1498","Timed bird census","Observation","place",5645.411056,"watercourse_stream",0.028172483,"Y","Y",141.088394165039,-0.00810000021010637,48,48,81,103,1.86619997024536,0.0082999998703599,1.17916071414948,15.7328681945801,326.252899169922,-0.255400002002716,67.2540969848633,19.1406002044678,103,16.2530002593994,"high reliability"
"1499","Incidental","Seen","place",957.5458182,"road",0.002721312,"Y","N",231.199996948242,-0.167999997735024,15,90,94,3,2.01049995422363,0.0141000002622604,1.66293966770172,15.5869331359863,321.013793945312,-8.34370040893555,66.3436965942383,17.1709995269775,3,15.4006004333496,"high reliability"
"1500","General observations","Seen","place",4914.424911,"road",8.08e-06,"Y","Y",335.600006103516,0.754000008106232,64,102,139,106,2.20619988441467,0.0489000007510185,0.212956935167313,5.74740266799927,297.922210693359,3.39680004119873,62.7672004699707,63.2653007507324,106,13.0178003311157,"low reliability"
"1501","General observations","Seen","mountain",304.8406499,"road",0.01113948,"N","Y",97.8000030517578,-0.00669999979436398,60,4,83,16,1.21930003166199,0.00749999983236194,1.26888871192932,14.2371168136597,346.611297607422,-18.6685009002686,72.6112976074219,-5.61129999160767,9,16.0533008575439,"low reliability"
"1502","Bird count","Seen","place",6552.600075,"watercourse_stream",0.000616673,"N","N",329.200012207031,0.016499999910593,35,121,104,16,1.77269995212555,0.00760000012814999,0.986604809761047,14.6387166976929,302.170288085937,-6.78399991989136,71.784797668457,17.4157009124756,109,16.0862998962402,"high reliability"
"1503","General observations","Observation","place",43060.04092,"watercourse_channel",0.370312966,"Y","Y",50.5999984741211,-0.000500000023748726,72,88,44,5,1.15040004253388,0.000899999984540045,0.588152825832367,5.02651119232178,342.230194091797,-11.3964004516602,68.3964004516602,-1.35989999771118,5,16.5671997070313,"low reliability"
"1504","General observations","Seen","place",3693.303651,"watercourse_river",0.008262214,"Y","Y",287.200012207031,0.607400000095367,2,23,136,3,2.40370011329651,0.0579000003635883,0.279410064220428,14.7808198928833,341.625213623047,-0.031700000166893,62.9537010192871,33.3297996520996,3,12.9491996765137,"low reliability"
"1505","General observations","Seen","place",3693.303651,"watercourse_river",0.008262214,"Y","Y",287.200012207031,0.607400000095367,2,23,136,3,2.40370011329651,0.0579000003635883,0.279410064220428,14.7808198928833,341.625213623047,-0.031700000166893,62.9537010192871,33.3297996520996,3,12.9491996765137,"low reliability"
"1506","General observations","Observation","rail_station",3328.349159,"watercourse_river",0.008924902,"Y","Y",446,-0.235200002789497,61,96,136,8,2.61640000343323,0.025900000706315,1.22043085098267,16.4568405151367,325.305694580078,6.53450012207031,54.1572990417481,53.140998840332,8,14.2332000732422,"low reliability"
"1507","Bird transect","Observation","place",4485.741441,"road",0.018976762,"Y","Y",166.523803710938,0,15,90,89,18,1.71739995479584,0.0137000000104308,1.36729979515076,13.1794891357422,336.254486083984,-15.2543001174927,72.2544021606445,4.37080001831055,103,16.6159000396729,"high reliability"
"1508","Bird transect","Observation","place",3325.442797,"road",0.011898393,"Y","Y",231.199996948242,-0.0278999991714954,15,90,81,3,2.17840003967285,0.02280000038445,0.518861532211304,15.3102388381958,325.836791992187,-5.83729982376099,65.8415985107422,17.7495994567871,3,16.6439990997314,"high reliability"
"1509","Bird transect","Observation","airport",5828.128848,"watercourse_stream",0.008431368,"Y","Y",240.600006103516,0.00749999983236194,15,90,94,8,2.02559995651245,0.0172000005841255,1.76444458961487,12.6809816360474,322.964904785156,-12.8540000915527,70.8539962768555,14.1506004333496,8,15.538200378418,"high reliability"
"1510","Bird transect","Observation","airport",6790.188345,"road",0.008432807,"Y","Y",275,0.0126000000163913,15,90,94,8,2.13919997215271,0.016100000590086,1.19781315326691,13.430380821228,319.717193603516,-10.7686004638672,68.7640991210938,18.684700012207,8,15.1410999298096,"high reliability"
"1511","Bird transect","Observation","place",6021.323861,"watercourse_river",0.010218615,"Y","Y",205.600006103516,-0.00889999978244305,48,48,113,18,1.90559995174408,0.00719999987632036,1.37713778018951,16.0805797576904,328.019714355469,-12.019700050354,70.0196990966797,12.980299949646,3,16.2290992736816,"high reliability"
"1512","Bird transect","Observation","place",4557.855306,"watercourse_stream",0.010354526,"Y","Y",195.800003051758,0.00879999995231628,15,90,113,103,1.86440002918243,0.00889999978244305,1.47029972076416,14.6438598632813,328.869995117187,-12.8528995513916,70.7045974731445,9.53460025787354,103,16.4361000061035,"high reliability"
"1513","Timed bird census","Observation","place",30916.68578,"road",0.118270946,"N","Y",57.5999984741211,0.00350000010803342,29,11,42,18,1.46589994430542,0.0140000004321337,0.905499994754791,8.53170013427734,345.429595947266,-14.4295997619629,68.4296035766602,-3.42960000038147,4,17.0133991241455,"high reliability"
"1514","Timed bird census","Observation","airport",14727.25284,"road",0.009887335,"N","Y",30,-0.00150000001303852,9,8,19,4,0.740100026130676,0.00120000005699694,0.611517012119293,4.64796495437622,354.446685791016,-17.4466991424561,74.4467010498047,-10.4467000961304,4,16.5639991760254,"high reliability"
"1515","Timed bird census","Observation","place",14367.3831,"road",0.002402658,"Y","Y",68.1999969482422,-0.0379999987781048,29,11,42,4,1.55250000953674,0.0154999997466803,0.304734289646149,3.76713180541992,346.050689697266,-13.0507001876831,68.0506973266602,-3.05069994926453,4,15.1731004714966,"high reliability"
"1516","Incidental","Observation","place",37687.19767,"state_border",0.09452968,"Y","Y",57.2000007629395,-0.00490000005811453,56,46,42,4,1.44579994678497,0.00680000009015203,0.792764008045197,7.57636880874634,343.262512207031,-14.2624998092651,68.2624969482422,-3.26250004768372,4,15.8642997741699,"high reliability"
"1517","Incidental","Observation","airport",14971.26319,"road",0.011546395,"N","Y",29.7364006042481,0.00499999988824129,9,8,19,4,0.715200006961823,0.00100000004749745,0.611517012119293,4.64796495437622,355.287292480469,-18.2873001098633,75.2873001098633,-11.2873001098633,4,16.3768997192383,"high reliability"
"1518","Timed bird census","Observation","mountain",6751.260206,"railway",0.000273154,"Y","Y",349,-0.0888999998569489,35,121,113,3,2.31579995155335,0.0120000001043081,1.48487508296967,10.1450691223145,299.51220703125,0.969600021839142,59.576099395752,33.407600402832,3,14.9027004241943,"high reliability"
"1519","Incidental","Observation","rail_station",8294.867653,"watercourse_river",0.010095742,"Y","N",53.1721992492676,-0.093299999833107,32,120,123,103,1.44790005683899,0.0244999993592501,0.764215350151062,10.142391204834,287.586791992188,-0.822300016880035,78.9385986328125,-0.225999996066093,103,15.8416004180908,"high reliability"
"1520","Timed bird census","Observation","mountain",2465.583135,"road",0.023662682,"Y","Y",448.600006103516,-0.324699997901916,28,94,136,3,2.62050008773804,0.0515000000596046,1.96652126312256,25.5314483642578,326.281799316406,4.62389993667603,56.9039993286133,60.7098999023438,3,13.9664001464844,"high reliability"
"1521","Timed bird census","Observation","place",3870.959725,"road",0.000256679,"Y","Y",204.399993896484,-0.00609999988228083,35,121,101,103,1.74160003662109,0.024100000038743,0.297714203596115,10.2269802093506,319.715087890625,-9.90110015869141,71.9011001586914,37.0386009216309,103,17.5249004364014,"high reliability"
"1522","Timed bird census","Heard","airport",6622.507709,"state_border",9.74e-05,"Y","N",86.8261032104492,0.000699999975040555,48,48,83,103,1.15610003471375,0.00860000029206276,1.74833154678345,16.3633041381836,345.181396484375,-13.3171997070313,67.3171997070313,-1.31719994544983,103,16.1359996795654,"high reliability"
"1523","Timed bird census","Seen","place",3557.073608,"watercourse_stream",0.001912927,"N","N",198.399993896484,-0.015599999576807,39,16,140,103,2.19749999046326,0.0044999998062849,1.29339790344238,16.9216270446777,343.733703613281,-6.79339981079102,75.7934036254883,35.9959983825684,103,15.9751996994019,"high reliability"
"1524","Timed bird census","Heard","place",6396.5787,"watercourse_stream",0.013408405,"Y","Y",166.522003173828,0.00240000011399388,65,14,82,18,2.10290002822876,0.00300000002607703,0.659317553043366,15.9676246643066,347.449005126953,-6.44899988174439,69.4489974975586,10.5851001739502,103,17.7835998535156,"high reliability"
"1525","Timed bird census","Heard","place",3416.9513,"watercourse_stream",0.000640661,"Y","Y",259.200012207031,0.580200016498566,53,6,68,3,2.3422999382019,0.0703999996185303,1.07525014877319,17.3916778564453,339.170593261719,-1.03629994392395,63.1435012817383,18.3894004821777,3,12.0356998443604,"high reliability"
"1526","Timed bird census","Heard","rail_station",4081.647922,"watercourse_river",0.007968709,"Y","Y",459.399993896484,-0.115800000727177,61,96,136,8,2.63039994239807,0.0031999999191612,-0.0921043083071709,2.29314112663269,326.309906005859,4.7241997718811,56.0522003173828,52.3959007263184,8,11.9254999160767,"high reliability"
"1527","Timed bird census","Heard","rail_station",5867.794247,"watercourse_river",0.008316511,"Y","Y",270,-0.0645999982953072,39,16,136,103,2.37630009651184,0.0205000005662441,0.110659927129745,3.67762923240662,346.326507568359,-4.43470001220703,67.4335021972656,35.1445999145508,103,17.1594009399414,"high reliability"
